ICD_CODE,vocabulary_id,ICD_string,PheCode,Phenotype,category,category_string
015.24,ICD9CM,"Tuberculosis of knee, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.23,ICD9CM,"Tuberculosis of knee, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.22,ICD9CM,"Tuberculosis of knee, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.21,ICD9CM,"Tuberculosis of knee, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.20,ICD9CM,"Tuberculosis of knee, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.2,ICD9CM,Tuberculosis of knee,ID_005.1,Mycobacterium tuberculosis,01,Infections
015.16,ICD9CM,"Tuberculosis of hip, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.15,ICD9CM,"Tuberculosis of hip, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.14,ICD9CM,"Tuberculosis of hip, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.13,ICD9CM,"Tuberculosis of hip, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.12,ICD9CM,"Tuberculosis of hip, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.11,ICD9CM,"Tuberculosis of hip, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
015.10,ICD9CM,"Tuberculosis of hip, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
013.86,ICD9CM,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.44,ICD9CM,"Tuberculous fibrosis of lung, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.10,ICD9CM,"Tuberculosis of lung, nodular, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.12,ICD9CM,"Tuberculosis of lung, nodular, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.13,ICD9CM,"Tuberculosis of lung, nodular, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.14,ICD9CM,"Tuberculosis of lung, nodular, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.15,ICD9CM,"Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.16,ICD9CM,"Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.20,ICD9CM,"Tuberculosis of lung with cavitation, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.2,ICD9CM,Tuberculosis of lung with cavitation,ID_005.1,Mycobacterium tuberculosis,01,Infections
011.21,ICD9CM,"Tuberculosis of lung with cavitation, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.22,ICD9CM,"Tuberculosis of lung with cavitation, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.23,ICD9CM,"Tuberculosis of lung with cavitation, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.24,ICD9CM,"Tuberculosis of lung with cavitation, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.25,ICD9CM,"Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.26,ICD9CM,"Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.3,ICD9CM,Tuberculosis of bronchus,ID_005.1,Mycobacterium tuberculosis,01,Infections
011.31,ICD9CM,"Tuberculosis of bronchus, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.11,ICD9CM,"Tuberculosis of lung, nodular, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.1,ICD9CM,"Tuberculosis of lung, nodular",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.43,ICD9CM,"Tuberculous fibrosis of lung, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.42,ICD9CM,"Tuberculous fibrosis of lung, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.41,ICD9CM,"Tuberculous fibrosis of lung, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.40,ICD9CM,"Tuberculous fibrosis of lung, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.4,ICD9CM,Tuberculous fibrosis of lung,ID_005.1,Mycobacterium tuberculosis,01,Infections
011.36,ICD9CM,"Tuberculosis of bronchus, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.35,ICD9CM,"Tuberculosis of bronchus, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.00,ICD9CM,"Tuberculosis of lung, infiltrative, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.0,ICD9CM,"Tuberculosis of lung, infiltrative",ID_005.1,Mycobacterium tuberculosis,01,Infections
011,ICD9CM,Pulmonary tuberculosis,ID_005.1,Mycobacterium tuberculosis,01,Infections
011.02,ICD9CM,"Tuberculosis of lung, infiltrative, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.01,ICD9CM,"Tuberculosis of lung, infiltrative, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.03,ICD9CM,"Tuberculosis of lung, infiltrative, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.04,ICD9CM,"Tuberculosis of lung, infiltrative, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.05,ICD9CM,"Tuberculosis of lung, infiltrative, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.06,ICD9CM,"Tuberculosis of lung, infiltrative, tubercle bacilli not found bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.30,ICD9CM,"Tuberculosis of bronchus, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.32,ICD9CM,"Tuberculosis of bronchus, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.33,ICD9CM,"Tuberculosis of bronchus, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.16,ICD9CM,"Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.15,ICD9CM,"Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.14,ICD9CM,"Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.13,ICD9CM,"Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.12,ICD9CM,"Tuberculous pleurisy in primary progressive tuberculosis, bacteriological or histological examination results unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.11,ICD9CM,"Tuberculous pleurisy in primary progressive tuberculosis, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.10,ICD9CM,"Tuberculous pleurisy in primary progressive tuberculosis, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.1,ICD9CM,Tuberculous pleurisy in primary progressive tuberculosis,ID_005.1,Mycobacterium tuberculosis,01,Infections
010.06,ICD9CM,"Primary tuberculous infection, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.05,ICD9CM,"Primary tuberculous infection, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.04,ICD9CM,"Primary tuberculous infection, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.03,ICD9CM,"Primary tuberculous infection, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.02,ICD9CM,"Primary tuberculous infection, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.01,ICD9CM,"Primary tuberculous infection, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.00,ICD9CM,"Primary tuberculous infection, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.0,ICD9CM,Primary tuberculous infection,ID_005.1,Mycobacterium tuberculosis,01,Infections
010.8,ICD9CM,Other primary progressive tuberculosis,ID_005.1,Mycobacterium tuberculosis,01,Infections
010.80,ICD9CM,"Other primary progressive tuberculosis, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.34,ICD9CM,"Tuberculosis of bronchus, tubercle bacilli not found (in sputum) by microscopy, but found in bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.96,ICD9CM,"Primary tuberculous infection, unspecified type, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.95,ICD9CM,"Primary tuberculous infection, unspecified type, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.94,ICD9CM,"Primary tuberculous infection, unspecified type, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.93,ICD9CM,"Primary tuberculous infection, unspecified type, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.92,ICD9CM,"Primary tuberculous infection, unspecified type, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.91,ICD9CM,"Primary tuberculous infection, unspecified type, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.90,ICD9CM,"Primary tuberculous infection, unspecified type, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.9,ICD9CM,"Primary tuberculous infection, unspecified type",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.86,ICD9CM,"Other primary progressive tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.85,ICD9CM,"Other primary progressive tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.84,ICD9CM,"Other primary progressive tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.83,ICD9CM,"Other primary progressive tuberculosis, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
011.64,ICD9CM,"Tuberculous pneumonia [any form], tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.82,ICD9CM,"Other primary progressive tuberculosis, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
010.81,ICD9CM,"Other primary progressive tuberculosis, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
010,ICD9CM,Primary tuberculous infection,ID_005.1,Mycobacterium tuberculosis,01,Infections
012.35,ICD9CM,"Tuberculous laryngitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",ID_005.1,Mycobacterium tuberculosis,01,Infections
012.13,ICD9CM,"Tuberculosis of intrathoracic lymph nodes, tubercle bacilli found (in sputum) by microscopy",ID_005.1,Mycobacterium tuberculosis,01,Infections
012.12,ICD9CM,"Tuberculosis of intrathoracic lymph nodes, bacteriological or histological examination unknown (at present)",ID_005.1,Mycobacterium tuberculosis,01,Infections
012.11,ICD9CM,"Tuberculosis of intrathoracic lymph nodes, bacteriological or histological examination not done",ID_005.1,Mycobacterium tuberculosis,01,Infections
012.10,ICD9CM,"Tuberculosis of intrathoracic lymph nodes, unspecified examination",ID_005.1,Mycobacterium tuberculosis,01,Infections
012.1,ICD9CM,Tuberculosis of intrathoracic lymph nodes,ID_005.1,Mycobacterium tuberculosis,01,Infections
012.06,ICD9CM,"Tuberculous pleurisy, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",ID_005.1,Mycobacterium tuberculosis,01,Infections
